
Symbol table '.dynsym' contains 2746 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1687: 0005f808     0 FUNC    GLOBAL DEFAULT    8 sbrk
  1688: 000ebf10     4 OBJECT  GLOBAL DEFAULT   18 __collate_substi[...]
  1689: 00049fc0   154 FUNC    GLOBAL DEFAULT    8 getlogin_r
  1690: 00051bd0     0 FUNC    GLOBAL DEFAULT    8 __sys_pipe
  1691: 000335e0    35 FUNC    GLOBAL DEFAULT    8 mac_set_proc
  1692: 000ac630    97 FUNC    GLOBAL DEFAULT    8 strdup
  1693: 000c8160    44 FUNC    WEAK   DEFAULT    8 _pthread_rwlock_[...]
  1694: 00044570   322 FUNC    GLOBAL DEFAULT    8 getmode
  1695: 00051000     0 FUNC    WEAK   DEFAULT    8 _fchmod
  1696: 000a74e0   498 FUNC    WEAK   DEFAULT    8 inet_aton
  1697: 0004c420    64 FUNC    GLOBAL DEFAULT    8 getfsent
  1698: 000500a0     0 FUNC    WEAK   DEFAULT    8 __mac_set_file
  1699: 00026520     8 FUNC    GLOBAL DEFAULT    8 _time_to_int
  1700: 000507c0     0 FUNC    WEAK   DEFAULT    8 kldfirstmod
  1701: 00063cf0    65 FUNC    GLOBAL DEFAULT    8 xdr_valdat
  1702: 00097a70   104 FUNC    GLOBAL DEFAULT    8 __sym_ston
  1703: 00096ed0   204 FUNC    GLOBAL DEFAULT    8 __fp_resstat
  1704: 0001f210   706 FUNC    GLOBAL DEFAULT    8 strtoull
  1705: 0009f3d0    34 FUNC    GLOBAL DEFAULT    8 endhostent
  1706: 000302c0   771 FUNC    GLOBAL DEFAULT    8 regcomp
  1707: 000a2fc4     0 FUNC    GLOBAL DEFAULT    8 index
  1708: 00063eb0   141 FUNC    GLOBAL DEFAULT    8 xdr_ypreq_xfr
  1709: 00050b40     0 FUNC    GLOBAL DEFAULT    8 __sys_shmctl
  1710: 000a5f10    63 FUNC    GLOBAL DEFAULT    8 __dn_comp
  1711: 00050c60     0 FUNC    WEAK   DEFAULT    8 _getpgid
  1712: 00051220     0 FUNC    WEAK   DEFAULT    8 symlink
  1713: 00040aa0    76 FUNC    GLOBAL DEFAULT    8 isrune
  1714: 000ba904     0 FUNC    WEAK   DEFAULT    8 gettimeofday
  1715: 00042d60   152 FUNC    GLOBAL DEFAULT    8 ttyslot
  1716: 0004fb60     0 FUNC    WEAK   DEFAULT    8 ksem_timedwait
  1717: 0004fde0     0 FUNC    WEAK   DEFAULT    8 _extattr_get_link
  1718: 000ae450     0 FUNC    WEAK   DEFAULT    8 setcontext
  1719: 0004fe60     0 FUNC    WEAK   DEFAULT    8 ___mac_get_pid
  1720: 000264b0     8 FUNC    GLOBAL DEFAULT    8 _time_to_time32
  1721: 000ad110   226 FUNC    GLOBAL DEFAULT    8 fopen
  1722: 000e9ea4     4 OBJECT  GLOBAL DEFAULT   18 __isthreaded
  1723: 000c8e48     0 FUNC    GLOBAL DEFAULT    8 __sys_write
  1724: 00062580   479 FUNC    GLOBAL DEFAULT    8 yp_first
  1725: 000d8300     0 NOTYPE  GLOBAL DEFAULT  ABS __bss_start
  1726: 00040db0   331 FUNC    GLOBAL DEFAULT    8 .mcount
  1727: 000a59c0   160 FUNC    GLOBAL DEFAULT    8 asctime_r
  1728: 0001dfc0    88 FUNC    GLOBAL DEFAULT    8 wcsncat
  1729: 00050fe0     0 FUNC    WEAK   DEFAULT    8 setreuid
  1730: 00023b10   637 FUNC    GLOBAL DEFAULT    8 getopt
  1731: 00050ee0     0 FUNC    WEAK   DEFAULT    8 _setsid
  1732: 000b22e0   539 FUNC    GLOBAL DEFAULT    8 __rec_search
  1733: 000aae80   326 FUNC    GLOBAL DEFAULT    8 _GB2312_mbrtowc
  1734: 000a9ee0  1470 FUNC    GLOBAL DEFAULT    8 _Read_RuneMagi
  1735: 000a4630   293 FUNC    GLOBAL DEFAULT    8 localtime
  1736: 0004fb80     0 FUNC    GLOBAL DEFAULT    8 __sys_kse_switchin
  1737: 00043c80   392 FUNC    GLOBAL DEFAULT    8 strtofflags
  1738: 00028470    47 FUNC    GLOBAL DEFAULT    8 putwchar
  1739: 000c8444     0 FUNC    GLOBAL DEFAULT    8 memset
  1740: 000416a0    35 FUNC    GLOBAL DEFAULT    8 _set_tp
  1741: 00072fd0   317 FUNC    GLOBAL DEFAULT    8 netname2host
  1742: 0005aaa0   692 FUNC    GLOBAL DEFAULT    8 wcstoumax
  1743: 0004c820  1203 FUNC    GLOBAL DEFAULT    8 fnmatch
  1744: 000af4f8     0 FUNC    WEAK   DEFAULT    8 _fstatfs
  1745: 000d02e0    48 OBJECT  GLOBAL DEFAULT   10 _nsyylhs
  1746: 000988f0   856 FUNC    GLOBAL DEFAULT    8 __loc_ntoa
  1747: 00088600    59 FUNC    WEAK   DEFAULT    8 err
  1748: 000508a0     0 FUNC    WEAK   DEFAULT    8 modfnext
  1749: 00050bc0     0 FUNC    WEAK   DEFAULT    8 _msgget
  1750: 00051440     0 FUNC    WEAK   DEFAULT    8 _link
  1751: 000263d0    43 FUNC    GLOBAL DEFAULT    8 _amd64_set_fsbase
  1752: 0008bf00    96 FUNC    WEAK   DEFAULT    8 _res_close
  1753: 0004fde0     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_ge[...]
  1754: 00061870   114 FUNC    GLOBAL DEFAULT    8 ypbinderr_string
  1755: 0003f390    86 FUNC    GLOBAL DEFAULT    8 __wcwidth
  1756: 000ba330   435 FUNC    GLOBAL DEFAULT    8 __bt_dleaf
  1757: 00050920     0 FUNC    WEAK   DEFAULT    8 fhopen
  1758: 00050380     0 FUNC    WEAK   DEFAULT    8 extattr_set_file
  1759: 000c8b20    52 FUNC    GLOBAL DEFAULT    8 cfmakeraw
  1760: 0007c5f8     0 FUNC    WEAK   DEFAULT    8 _bind
  1761: 0007a930    88 FUNC    GLOBAL DEFAULT    8 setgroupent
  1762: 0004a470   310 FUNC    GLOBAL DEFAULT    8 ftw
  1763: 000476f0   276 FUNC    GLOBAL DEFAULT    8 lockf
  1764: 00043140     5 FUNC    GLOBAL DEFAULT    8 _init_tls
  1765: 000812e0   367 FUNC    GLOBAL DEFAULT    8 __rpc_taddr2uaddr_af
  1766: 000c7a00    41 FUNC    WEAK   DEFAULT    8 _pthread_cond_signal
  1767: 000c56b0   360 FUNC    GLOBAL DEFAULT    8 __pow5mult_D2A
  1768: 0001de70    73 FUNC    GLOBAL DEFAULT    8 wcsspn
  1769: 000c7ac0    41 FUNC    WEAK   DEFAULT    8 _pthread_getspecific
  1770: 000507a0     0 FUNC    WEAK   DEFAULT    8 getsid
  1771: 000502a0     0 FUNC    WEAK   DEFAULT    8 extattr_get_fd
  1772: 000500c0     0 FUNC    WEAK   DEFAULT    8 __mac_set_fd
  1773: 000ad350    70 FUNC    GLOBAL DEFAULT    8 ftell
  1774: 000a6c80   115 FUNC    GLOBAL DEFAULT    8 __ns_name_compress
  1775: 000a7ac0   191 FUNC    GLOBAL DEFAULT    8 __swbuf
  1776: 00020e40    25 FUNC    GLOBAL DEFAULT    8 srand
  1777: 0004f620    98 FUNC    GLOBAL DEFAULT    8 sethostid
  1778: 00050820     0 FUNC    WEAK   DEFAULT    8 _kldfind
  1779: 0001e5c0   392 FUNC    GLOBAL DEFAULT    8 strxfrm
  1780: 000ad790    38 FUNC    GLOBAL DEFAULT    8 __get_current_nu[...]
  1781: 00034ab0   108 FUNC    GLOBAL DEFAULT    8 acl_set_fd
  1782: 0001f520  1933 FUNC    GLOBAL DEFAULT    8 strfmon
  1783: 000c06a0   339 FUNC    GLOBAL DEFAULT    8 __bt_seq
  1784: 000557f0   109 FUNC    GLOBAL DEFAULT    8 vfwprintf
  1785: 000dd1a8     4 OBJECT  GLOBAL DEFAULT   18 portnum_lock
  1786: 000ad2c0   132 FUNC    GLOBAL DEFAULT    8 strlcat
  1787: 0005bb30    78 FUNC    GLOBAL DEFAULT    8 mbsrtowcs
  1788: 000b19a0   277 FUNC    GLOBAL DEFAULT    8 __rec_dleaf
  1789: 000d4a00    40 OBJECT  GLOBAL DEFAULT   11 pwdb_versions
  1790: 000c8ee4     0 FUNC    GLOBAL DEFAULT    8 __sys___syscall
  1791: 000c78a0     5 FUNC    WEAK   DEFAULT    8 _spinlock_debug
  1792: 000c7d60    41 FUNC    WEAK   DEFAULT    8 _pthread_mutex_t[...]
  1793: 0005dfa8     0 FUNC    WEAK   DEFAULT    8 ___acl_aclcheck_fd
  1794: 0007c7b0  1522 FUNC    GLOBAL DEFAULT    8 clnt_vc_create
  1795: 00064700   177 FUNC    GLOBAL DEFAULT    8 authdes_seccreate
  1796: 000870a0  1514 FUNC    GLOBAL DEFAULT    8 __gethex_D2A
  1797: 0003dc20   117 FUNC    GLOBAL DEFAULT    8 wctype
  1798: 00050220     0 FUNC    WEAK   DEFAULT    8 _eaccess
  1799: 00029370    80 FUNC    GLOBAL DEFAULT    8 clearerr
  1800: 00050a00     0 FUNC    WEAK   DEFAULT    8 _lchmod
  1801: 0009e390    67 FUNC    GLOBAL DEFAULT    8 _endnethtent
  1802: 0009d8f0    87 FUNC    GLOBAL DEFAULT    8 _nsyy_delete_buffer
  1803: 000509a0     0 FUNC    WEAK   DEFAULT    8 netbsd_msync
  1804: 00050a20     0 FUNC    GLOBAL DEFAULT    8 __sys_getdents
  1805: 000c8590    39 FUNC    GLOBAL DEFAULT    8 __sclose
  1806: 0007aa60   135 FUNC    GLOBAL DEFAULT    8 getgrnam_r
  1807: 000507e0     0 FUNC    WEAK   DEFAULT    8 kldstat
  1808: 000209c0   427 FUNC    GLOBAL DEFAULT    8 initstate
  1809: 00050460     0 FUNC    WEAK   DEFAULT    8 ___acl_get_file
  1810: 00046ed0    57 FUNC    GLOBAL DEFAULT    8 __elf_is_okay__
  1811: 000b2030   269 FUNC    GLOBAL DEFAULT    8 fclose
  1812: 000508c0     0 FUNC    WEAK   DEFAULT    8 _modstat
  1813: 000c7be0    33 FUNC    WEAK   DEFAULT    8 _pthread_main_np
  1814: 00022900   462 FUNC    GLOBAL DEFAULT    8 grantpt
  1815: 000287c0   137 FUNC    GLOBAL DEFAULT    8 getchar
  1816: 00088180   308 FUNC    GLOBAL DEFAULT    8 xdr_string
  1817: 000369dc     0 FUNC    WEAK   DEFAULT    8 ntohs
  1818: 000c7eb0    44 FUNC    WEAK   DEFAULT    8 pthread_mutexatt[...]
  1819: 000a7420   119 FUNC    WEAK   DEFAULT    8 inet_ntoa
  1820: 000512e0     0 FUNC    WEAK   DEFAULT    8 getppid
  1821: 00065260   173 FUNC    GLOBAL DEFAULT    8 user2netname
  1822: 000513a0     0 FUNC    WEAK   DEFAULT    8 _chown
  1823: 000c88e0    50 FUNC    GLOBAL DEFAULT    8 tcgetattr
  1824: 000a784c     0 FUNC    WEAK   DEFAULT    8 _access
  1825: 000d6b00   356 OBJECT  GLOBAL DEFAULT   11 sys_errlist
  1826: 0008fe80   157 FUNC    GLOBAL DEFAULT    8 getservbyport
  1827: 0004ff80     0 FUNC    WEAK   DEFAULT    8 _ksem_close
  1828: 000984a0  1098 FUNC    GLOBAL DEFAULT    8 __loc_aton
  1829: 00050180     0 FUNC    WEAK   DEFAULT    8 kse_thr_interrupt
  1830: 00026300     0 FUNC    GLOBAL DEFAULT    8 ptrace
  1831: 000ab260   292 FUNC    GLOBAL DEFAULT    8 _GB18030_wcrtomb
  1832: 000503e0     0 FUNC    WEAK   DEFAULT    8 ___acl_delete_file
  1833: 0002ff30   219 FUNC    GLOBAL DEFAULT    8 regexec
  1834: 0008a080    66 FUNC    GLOBAL DEFAULT    8 nc_perror
  1835: 0007ef00    80 FUNC    GLOBAL DEFAULT    8 endusershell
  1836: 000a77b0    71 FUNC    GLOBAL DEFAULT    8 time
  1837: 000aee50    43 FUNC    GLOBAL DEFAULT    8 opendir
  1838: 000509c0     0 FUNC    GLOBAL DEFAULT    8 __sys_lutimes
  1839: 00080df0    76 FUNC    GLOBAL DEFAULT    8 __rpc_endconf
  1840: 00072c9c     0 FUNC    WEAK   DEFAULT    8 getgroups
  1841: 0005f900    52 FUNC    GLOBAL DEFAULT    8 __decrement_D2A
  1842: 0008ff20   575 FUNC    WEAK   DEFAULT    8 res_query
  1843: 00024310    53 FUNC    GLOBAL DEFAULT    8 xdrstdio_create
  1844: 00089c80    80 FUNC    GLOBAL DEFAULT    8 freenetconfigent
  1845: 0004f7b0    51 FUNC    WEAK   DEFAULT    8 _creat
  1846: 00059e20   256 FUNC    GLOBAL DEFAULT    8 _posix1e_acl_nam[...]
  1847: 000508a0     0 FUNC    WEAK   DEFAULT    8 _modfnext
  1848: 00039fe0   303 FUNC    GLOBAL DEFAULT    8 rresvport_af
  1849: 00040820    79 FUNC    GLOBAL DEFAULT    8 isgraph
  1850: 00064480   113 FUNC    GLOBAL DEFAULT    8 xdr_ypbind_setdom
  1851: 0004fc60     0 FUNC    GLOBAL DEFAULT    8 __sys_thr_kill
  1852: 00040870    79 FUNC    GLOBAL DEFAULT    8 ishexnumber
  1853: 0009b2f0   365 FUNC    GLOBAL DEFAULT    8 __ns_initparse
  1854: 00050dc0     0 FUNC    GLOBAL DEFAULT    8 __sys_ntp_adjtime
  1855: 0003ad80   153 FUNC    GLOBAL DEFAULT    8 __nss_compat_get[...]
  1856: 0001df30    65 FUNC    GLOBAL DEFAULT    8 wcsncpy
  1857: 00050be0     0 FUNC    WEAK   DEFAULT    8 msgctl
  1858: 00026334     0 FUNC    GLOBAL DEFAULT    8 __sys_getcontext
  1859: 0007f4fc     0 FUNC    WEAK   DEFAULT    8 poll
  1860: 00050a00     0 FUNC    GLOBAL DEFAULT    8 __sys_lchmod
  1861: 000504a0     0 FUNC    WEAK   DEFAULT    8 sigtimedwait
  1862: 00025b60   351 FUNC    GLOBAL DEFAULT    8 getrpcbynumber
  1863: 000508e0     0 FUNC    WEAK   DEFAULT    8 _modnext
  1864: 0004bc80    74 FUNC    GLOBAL DEFAULT    8 ftok
  1865: 00033580    42 FUNC    GLOBAL DEFAULT    8 mac_set_file
  1866: 000b9140  1318 FUNC    GLOBAL DEFAULT    8 __bt_put
  1867: 000c8880    93 FUNC    GLOBAL DEFAULT    8 _fwalk
  1868: 00034330   136 FUNC    GLOBAL DEFAULT    8 extattr_namespac[...]
  1869: 000292c0    62 FUNC    GLOBAL DEFAULT    8 fgetpos
  1870: 00063020   135 FUNC    GLOBAL DEFAULT    8 ypprot_err
  1871: 0004a120   227 FUNC    GLOBAL DEFAULT    8 getgrouplist
  1872: 0005f860   153 FUNC    GLOBAL DEFAULT    8 __increment_D2A
  1873: 000a1ef0    49 FUNC    GLOBAL DEFAULT    8 syslog
  1874: 00050320     0 FUNC    WEAK   DEFAULT    8 _aio_waitcomplete
  1875: 00040680    79 FUNC    GLOBAL DEFAULT    8 isalnum
  1876: 00022c20   208 FUNC    GLOBAL DEFAULT    8 ptsname
  1877: 0003b3d0   110 FUNC    GLOBAL DEFAULT    8 __nss_compat_setpwent
  1878: 000742b0  1341 FUNC    GLOBAL DEFAULT    8 clnt_dg_create
  1879: 000510c0     0 FUNC    WEAK   DEFAULT    8 getitimer
  1880: 000227a0   150 FUNC    GLOBAL DEFAULT    8 hdestroy
  1881: 00088940   196 FUNC    GLOBAL DEFAULT    8 vwarnc
  1882: 00027ee0   105 FUNC    GLOBAL DEFAULT    8 tmpnam
  1883: 00028890    49 FUNC    GLOBAL DEFAULT    8 fwprintf
  1884: 00040a00    79 FUNC    GLOBAL DEFAULT    8 isprint
  1885: 00050d60     0 FUNC    WEAK   DEFAULT    8 seteuid
  1886: 000aa4a0   114 FUNC    GLOBAL DEFAULT    8 _none_init
  1887: 000369f4     0 FUNC    GLOBAL DEFAULT    8 __htonl
  1888: 00063180   488 FUNC    GLOBAL DEFAULT    8 xdr_ypresp_all_seq
  1889: 0004fe60     0 FUNC    GLOBAL DEFAULT    8 __sys___mac_get_pid
  1890: 0005f7fc     0 FUNC    GLOBAL DEFAULT    8 __sys_getuid
  1891: 00050fa0     0 FUNC    WEAK   DEFAULT    8 _rename
  1892: 00098cc0   120 FUNC    WEAK   DEFAULT    8 p_secstodate
  1893: 00047670    58 FUNC    GLOBAL DEFAULT    8 mrand48
  1894: 000c5028     0 FUNC    WEAK   DEFAULT    8 _fsync
  1895: 00087950   113 FUNC    GLOBAL DEFAULT    8 xdr_u_int
  1896: 0007fb60   213 FUNC    GLOBAL DEFAULT    8 xdrrec_skiprecord
  1897: 000c6e60   151 FUNC    GLOBAL DEFAULT    8 f_prealloc
  1898: 00098d40   146 FUNC    GLOBAL DEFAULT    8 putc
  1899: 0005df88     0 FUNC    WEAK   DEFAULT    8 __acl_aclcheck_link
  1900: 000511c0     0 FUNC    WEAK   DEFAULT    8 _msync
  1901: 00023ad0    55 FUNC    GLOBAL DEFAULT    8 getopt_long_only
  1902: 000672e0  2325 FUNC    GLOBAL DEFAULT    8 __rpcb_findaddr_timed
  1903: 0005dfc8     0 FUNC    GLOBAL DEFAULT    8 __sys___acl_aclc[...]
  1904: 0007fd50   393 FUNC    GLOBAL DEFAULT    8 __xdrrec_getrec
  1905: 00049c10    71 FUNC    GLOBAL DEFAULT    8 endttyent
  1906: 00051a90   256 FUNC    GLOBAL DEFAULT    8 xdr_pmaplist
  1907: 0005f79c     0 FUNC    GLOBAL DEFAULT    8 __sys_madvise
  1908: 000c4760    83 FUNC    GLOBAL DEFAULT    8 __bt_free
  1909: 000767f0   149 FUNC    GLOBAL DEFAULT    8 getpwent_r
  1910: 0004fd00     0 FUNC    WEAK   DEFAULT    8 __acl_delete_link
  1911: 000af4f8     0 FUNC    GLOBAL DEFAULT    8 __sys_fstatfs
  1912: 00051380     0 FUNC    WEAK   DEFAULT    8 mount
  1913: 00025e30   157 FUNC    GLOBAL DEFAULT    8 endrpcent
  1914: 000c5820   247 FUNC    GLOBAL DEFAULT    8 __lshift_D2A
  1915: 00097ca0   396 FUNC    GLOBAL DEFAULT    8 __p_option
  1916: 0009be80   185 FUNC    WEAK   DEFAULT    8 inet_nsap_ntoa
  1917: 00051260     0 FUNC    WEAK   DEFAULT    8 _sigaltstack
  1918: 000c44c0    54 FUNC    GLOBAL DEFAULT    8 __freedtoa
  1919: 00047420   121 FUNC    GLOBAL DEFAULT    8 nice
  1920: 0004fc40     0 FUNC    WEAK   DEFAULT    8 _umtx_lock
  1921: 000c4b70   456 FUNC    GLOBAL DEFAULT    8 mpool_get
  1922: 00039fb0    43 FUNC    GLOBAL DEFAULT    8 rresvport
  1923: 000a0770   145 FUNC    GLOBAL DEFAULT    8 _ht_gethostbyaddr
  1924: 0008cc10    35 FUNC    GLOBAL DEFAULT    8 freehostent
  1925: 00076930   156 FUNC    GLOBAL DEFAULT    8 getpwuid_r
  1926: 00089810   296 FUNC    GLOBAL DEFAULT    8 endnetconfig
  1927: 0003c710   182 FUNC    GLOBAL DEFAULT    8 herror
  1928: 00050040     0 FUNC    WEAK   DEFAULT    8 uuidgen
  1929: 0009b680   653 FUNC    GLOBAL DEFAULT    8 __b64_ntop
  1930: 00063d40   141 FUNC    GLOBAL DEFAULT    8 xdr_ypmap_parms
  1931: 000640e0   114 FUNC    GLOBAL DEFAULT    8 xdr_ypresp_all
  1932: 00046340    35 FUNC    GLOBAL DEFAULT    8 shm_unlink
  1933: 000afcf4     0 FUNC    GLOBAL DEFAULT    8 strcmp
  1934: 000415f0     0 FUNC    GLOBAL DEFAULT    8 rfork_thread
  1935: 000d4164     4 OBJECT  GLOBAL DEFAULT   11 __check_rhosts_file
  1936: 00051160     0 FUNC    GLOBAL DEFAULT    8 __sys_mincore
  1937: 00098de0   146 FUNC    GLOBAL DEFAULT    8 __ns_sprintrr
  1938: 00050f60     0 FUNC    WEAK   DEFAULT    8 shutdown
  1939: 000c7a60    41 FUNC    WEAK   DEFAULT    8 _pthread_cond_wait
  1940: 000501e0     0 FUNC    GLOBAL DEFAULT    8 __sys_kse_exit
  1941: 00072cd0   589 FUNC    GLOBAL DEFAULT    8 netname2user
  1942: 0003bd80   173 FUNC    GLOBAL DEFAULT    8 __inet_neta
  1943: 00050060     0 FUNC    WEAK   DEFAULT    8 _lchflags
  1944: 000c7d90    41 FUNC    WEAK   DEFAULT    8 pthread_mutex_unlock
  1945: 0003cdd0   502 FUNC    GLOBAL DEFAULT    8 eui64_aton
  1946: 000ad440   336 FUNC    GLOBAL DEFAULT    8 _ftello
  1947: 00068a90    94 FUNC    GLOBAL DEFAULT    8 callrpc
  1948: 000c8c00    51 FUNC    WEAK   DEFAULT    8 _tcdrain
  1949: 000c11c0  3750 FUNC    GLOBAL DEFAULT    8 __dtoa
  1950: 00081fb0   287 FUNC    GLOBAL DEFAULT    8 _seterr_reply
  1951: 000501a0     0 FUNC    WEAK   DEFAULT    8 kse_create
  1952: 000b49e0   438 FUNC    GLOBAL DEFAULT    8 __big_split
  1953: 0005e068     0 FUNC    GLOBAL DEFAULT    8 __sys_setuid
  1954: 00025910   292 FUNC    GLOBAL DEFAULT    8 pmap_getmaps
  1955: 00074210   159 FUNC    GLOBAL DEFAULT    8 __rpc_raise_fd
  1956: 000476b0    64 FUNC    GLOBAL DEFAULT    8 lrand48
  1957: 00042e00    62 FUNC    GLOBAL DEFAULT    8 ttyname
  1958: 00076c60    45 FUNC    GLOBAL DEFAULT    8 getpwuid
  1959: 000d03a0    22 OBJECT  GLOBAL DEFAULT   10 _nsyydgoto
  1960: 0007c450   369 FUNC    GLOBAL DEFAULT    8 __gr_parse_entry
  1961: 00069fd0   781 FUNC    GLOBAL DEFAULT    8 svc_tli_create
  1962: 00050200     0 FUNC    WEAK   DEFAULT    8 _nmount
  1963: 00051bd0     0 FUNC    WEAK   DEFAULT    8 _pipe
  1964: 00063b14     0 FUNC    WEAK   DEFAULT    8 dup
  1965: 00050cc0     0 FUNC    WEAK   DEFAULT    8 _munlock
  1966: 00020fe0   305 FUNC    GLOBAL DEFAULT    8 sradixsort
  1967: 00050a40     0 FUNC    GLOBAL DEFAULT    8 __sys_lchown
  1968: 00084f30    35 FUNC    GLOBAL DEFAULT    8 hes_init
  1969: 00059470   206 FUNC    GLOBAL DEFAULT    8 __fgetwc
  1970: 000510e0     0 FUNC    WEAK   DEFAULT    8 swapon
  1971: 0004fd40     0 FUNC    GLOBAL DEFAULT    8 __sys___acl_get_link
  1972: 0004f500    77 FUNC    GLOBAL DEFAULT    8 sigblock
  1973: 0005be80  1437 FUNC    GLOBAL DEFAULT    8 getcwd
  1974: 000dd184     4 OBJECT  GLOBAL DEFAULT   18 authsvc_lock
  1975: 0009f210   129 FUNC    GLOBAL DEFAULT    8 gethostbyname
  1976: 0001e790   156 FUNC    GLOBAL DEFAULT    8 strsignal
  1977: 00076c30    45 FUNC    GLOBAL DEFAULT    8 getpwnam
  1978: 0009e0c0    76 FUNC    GLOBAL DEFAULT    8 _nis_getnetbyname
  1979: 00050d20     0 FUNC    GLOBAL DEFAULT    8 __sys_fpathconf
  1980: 000c8f64     0 FUNC    GLOBAL DEFAULT    9 _fini
  1981: 00064380   109 FUNC    GLOBAL DEFAULT    8 xdr_ypbind_binding
  1982: 0005e048     0 FUNC    WEAK   DEFAULT    8 _execve
  1983: 000bf570  1956 FUNC    GLOBAL DEFAULT    8 __bt_split
  1984: 0007e3f0   317 FUNC    GLOBAL DEFAULT    8 authnone_create
  1985: 00059970   141 FUNC    GLOBAL DEFAULT    8 acl_valid_fd_np
  1986: 00098c50    98 FUNC    WEAK   DEFAULT    8 dn_count_labels
  1987: 00097ae0   113 FUNC    WEAK   DEFAULT    8 sym_ntos
  1988: 00050a80     0 FUNC    WEAK   DEFAULT    8 _minherit
  1989: 00035a90   389 FUNC    GLOBAL DEFAULT    8 acl_calc_mask
  1990: 0003b980   302 FUNC    GLOBAL DEFAULT    8 inet6_opt_append
  1991: 0004fec0     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_unlink
  1992: 000c6930   196 FUNC    GLOBAL DEFAULT    8 __swsetup
  1993: 000a8aa0   591 FUNC    GLOBAL DEFAULT    8 _UTF8_mbrtowc
  1994: 000508a0     0 FUNC    GLOBAL DEFAULT    8 __sys_modfnext
  1995: 00095e50   221 FUNC    GLOBAL DEFAULT    8 getservbyname
  1996: 00029300   109 FUNC    GLOBAL DEFAULT    8 fgetc
  1997: 000c8e28     0 FUNC    GLOBAL DEFAULT    8 __sys_close
  1998: 00066e10   331 FUNC    GLOBAL DEFAULT    8 rpcb_set
  1999: 00095ca0   125 FUNC    GLOBAL DEFAULT    8 gethostname
  2000: 000a7ea0   185 FUNC    GLOBAL DEFAULT    8 sprintf
  2001: 000888c0    53 FUNC    GLOBAL DEFAULT    8 vwarn
  2002: 00068760    80 FUNC    GLOBAL DEFAULT    8 clnttcp_create
  2003: 00051b90    42 FUNC    GLOBAL DEFAULT    8 xdr_pmaplist_ptr
  2004: 000506e0     0 FUNC    WEAK   DEFAULT    8 _aio_error
  2005: 000840b0   279 FUNC    GLOBAL DEFAULT    8 asprintf
  2006: 000ebf00     4 OBJECT  GLOBAL DEFAULT   18 _PathLocale
  2007: 00062210    43 FUNC    GLOBAL DEFAULT    8 yp_bind
  2008: 00020f10   197 FUNC    GLOBAL DEFAULT    8 radixsort
  2009: 000511c0     0 FUNC    WEAK   DEFAULT    8 msync
  2010: 00044f60    54 FUNC    GLOBAL DEFAULT    8 longjmperror
  2011: 00033750    56 FUNC    GLOBAL DEFAULT    8 mac_execve
  2012: 000ac550   111 FUNC    GLOBAL DEFAULT    8 strerror_r
  2013: 00027870    36 FUNC    GLOBAL DEFAULT    8 difftime
  2014: 000e0124     4 OBJECT  GLOBAL DEFAULT   18 _nsyyout
  2015: 00050dc0     0 FUNC    WEAK   DEFAULT    8 _ntp_adjtime
  2016: 00033510    62 FUNC    GLOBAL DEFAULT    8 __cmpdi2
  2017: 00026334     0 FUNC    WEAK   DEFAULT    8 getcontext
  2018: 00085d20   156 FUNC    GLOBAL DEFAULT    8 strtof
  2019: 00022320    50 FUNC    GLOBAL DEFAULT    8 insque
  2020: 000431f0   203 FUNC    GLOBAL DEFAULT    8 _tztab
  2021: 000c6780    46 FUNC    GLOBAL DEFAULT    8 atexit
  2022: 000513c0     0 FUNC    WEAK   DEFAULT    8 _chmod
  2023: 000eb3b0     4 OBJECT  GLOBAL DEFAULT   18 __svc_maxrec
  2024: 000461a0   211 FUNC    WEAK   DEFAULT    8 pselect
  2025: 00040c20    11 FUNC    GLOBAL DEFAULT    8 toascii
  2026: 00051450    46 FUNC    GLOBAL DEFAULT    8 strcspn
  2027: 000af510  1275 FUNC    GLOBAL DEFAULT    8 mergesort
  2028: 000b8fb0    65 FUNC    GLOBAL DEFAULT    8 __buf_init
  2029: 00069ed0   244 FUNC    GLOBAL DEFAULT    8 svc_tp_create
  2030: 0004ff00     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_init
  2031: 0007f51c     0 FUNC    GLOBAL DEFAULT    8 __sys_getpeername
  2032: 000504e0     0 FUNC    GLOBAL DEFAULT    8 __sys_sigsuspend
  2033: 000c8438     0 FUNC    GLOBAL DEFAULT    8 __sys_getdtablesize
  2034: 00050900     0 FUNC    WEAK   DEFAULT    8 fhstat
  2035: 000eb3a4     4 OBJECT  GLOBAL DEFAULT   18 optreset
  2036: 00050360     0 FUNC    WEAK   DEFAULT    8 _extattr_get_file
  2037: 00045310   369 FUNC    WEAK   DEFAULT    8 sem_open
  2038: 00050d20     0 FUNC    WEAK   DEFAULT    8 _fpathconf
  2039: 00073730   100 FUNC    GLOBAL DEFAULT    8 xdr_key_netstres
  2040: 00068320   253 FUNC    GLOBAL DEFAULT    8 rpcb_uaddr2taddr
  2041: 000c71c0    90 FUNC    WEAK   DEFAULT    8 flockfile
